"claims","total_cost","payout","cost_if_insured","cost_if_uninsured"
1,692.686085566416,442.686085566416,925,692.686085566416
1,288.290835877388,38.2908358773879,925,288.290835877388
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,247.826058056764,0,922.826058056764,247.826058056764
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,866.817082981368,616.817082981368,925,866.817082981368
1,189.356104955183,0,864.356104955183,189.356104955183
1,1143.81002161864,893.810021618638,925,1143.81002161864
0,0,0,675,0
1,589.270280411234,339.270280411234,925,589.270280411234
0,0,0,675,0
1,315.977928718248,65.9779287182476,925,315.977928718248
0,0,0,675,0
1,794.064885821016,544.064885821016,925,794.064885821016
0,0,0,675,0
2,415.961171076276,165.961171076276,925,415.961171076276
0,0,0,675,0
1,798.215246550361,548.215246550361,925,798.215246550361
1,191.040704970494,0,866.040704970494,191.040704970494
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,173.525458383516,0,848.525458383516,173.525458383516
0,0,0,675,0
1,217.560727768454,0,892.560727768453,217.560727768454
1,1022.41961191385,772.419611913854,925,1022.41961191385
2,1298.86807101259,1048.86807101259,925,1298.86807101259
0,0,0,675,0
0,0,0,675,0
3,1515.12290735778,1265.12290735778,925,1515.12290735778
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,408.700894073638,158.700894073638,925,408.700894073638
1,351.377983164179,101.377983164179,925,351.377983164179
1,252.490576795803,2.49057679580267,925,252.490576795803
1,904.680292686669,654.680292686669,925,904.680292686669
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,432.039828555479,182.039828555479,925,432.039828555479
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,474.386290166253,224.386290166253,925,474.386290166253
1,877.736330382627,627.736330382627,925,877.736330382627
0,0,0,675,0
1,317.906806494,67.9068064940001,925,317.906806494
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,553.669610655114,303.669610655114,925,553.669610655114
1,172.371237155935,0,847.371237155935,172.371237155935
0,0,0,675,0
0,0,0,675,0
1,562.807369221762,312.807369221762,925,562.807369221762
0,0,0,675,0
2,1842.94334009275,1592.94334009275,925,1842.94334009275
1,107.683181212889,0,782.683181212889,107.683181212889
1,229.516168278023,0,904.516168278023,229.516168278023
0,0,0,675,0
1,317.541827422148,67.5418274221482,925,317.541827422148
2,203.498468582532,0,878.498468582532,203.498468582532
2,1697.82624178252,1447.82624178252,925,1697.82624178252
0,0,0,675,0
0,0,0,675,0
1,581.496030093183,331.496030093183,925,581.496030093183
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,87.3007228382053,0,762.300722838205,87.3007228382053
1,1088.81560095368,838.815600953683,925,1088.81560095368
0,0,0,675,0
0,0,0,675,0
1,375.25592012596,125.25592012596,925,375.25592012596
1,1590.2826025777,1340.2826025777,925,1590.2826025777
0,0,0,675,0
1,577.157644100359,327.157644100359,925,577.157644100359
1,1164.70667020482,914.706670204821,925,1164.70667020482
0,0,0,675,0
1,356.440066861292,106.440066861292,925,356.440066861292
1,216.459637044903,0,891.459637044903,216.459637044903
1,135.641264516203,0,810.641264516203,135.641264516203
0,0,0,675,0
2,385.085614915284,135.085614915284,925,385.085614915284
1,1946.20731342087,1696.20731342087,925,1946.20731342087
0,0,0,675,0
1,140.694338312624,0,815.694338312624,140.694338312624
0,0,0,675,0
2,836.234955568726,586.234955568726,925,836.234955568726
1,415.280823725473,165.280823725473,925,415.280823725473
0,0,0,675,0
0,0,0,675,0
1,319.38340259076,69.3834025907601,925,319.38340259076
1,910.852970209658,660.852970209658,925,910.852970209658
1,714.132375757918,464.132375757918,925,714.132375757918
0,0,0,675,0
3,1227.50426245398,977.504262453978,925,1227.50426245398
0,0,0,675,0
1,181.566060567228,0,856.566060567228,181.566060567228
0,0,0,675,0
1,255.495317198361,5.49531719836079,925,255.495317198361
0,0,0,675,0
0,0,0,675,0
3,882.721716745328,632.721716745328,925,882.721716745328
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,172.573708707359,0,847.573708707359,172.573708707359
1,347.63406017594,97.63406017594,925,347.63406017594
0,0,0,675,0
0,0,0,675,0
1,197.831960587253,0,872.831960587253,197.831960587253
0,0,0,675,0
2,617.93281587662,367.93281587662,925,617.93281587662
0,0,0,675,0
2,411.992941151621,161.992941151621,925,411.992941151621
1,372.766401917244,122.766401917244,925,372.766401917244
0,0,0,675,0
1,385.174203021712,135.174203021712,925,385.174203021712
1,335.889410221869,85.8894102218686,925,335.889410221869
2,1443.17679475986,1193.17679475986,925,1443.17679475986
1,950.391201675373,700.391201675373,925,950.391201675373
1,166.713211113922,0,841.713211113922,166.713211113922
1,359.186925006473,109.186925006473,925,359.186925006473
0,0,0,675,0
2,453.065457956089,203.065457956089,925,453.065457956089
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,817.283855170941,567.283855170941,925,817.283855170941
2,478.290284508004,228.290284508004,925,478.290284508004
2,731.588103166696,481.588103166696,925,731.588103166696
0,0,0,675,0
1,136.094239133704,0,811.094239133704,136.094239133704
1,509.101036399972,259.101036399972,925,509.101036399972
0,0,0,675,0
0,0,0,675,0
1,169.529545638657,0,844.529545638657,169.529545638657
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,192.129189273722,0,867.129189273722,192.129189273722
1,573.55663950531,323.55663950531,925,573.55663950531
0,0,0,675,0
2,620.34039166535,370.34039166535,925,620.34039166535
1,108.034539180919,0,783.034539180919,108.034539180919
0,0,0,675,0
3,1436.47078156215,1186.47078156215,925,1436.47078156215
0,0,0,675,0
0,0,0,675,0
1,113.355496046975,0,788.355496046975,113.355496046975
2,1443.41959688388,1193.41959688388,925,1443.41959688388
0,0,0,675,0
1,612.904197009761,362.904197009761,925,612.904197009761
0,0,0,675,0
1,125.120031904142,0,800.120031904142,125.120031904142
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
4,2023.49150631552,1773.49150631552,925,2023.49150631552
2,927.307342631989,677.307342631989,925,927.307342631989
0,0,0,675,0
1,1369.57978217826,1119.57978217826,925,1369.57978217826
0,0,0,675,0
0,0,0,675,0
2,281.196225702411,31.196225702411,925,281.196225702411
1,164.38515419493,0,839.38515419493,164.38515419493
0,0,0,675,0
0,0,0,675,0
1,411.457513846359,161.457513846359,925,411.457513846359
2,746.361988894103,496.361988894103,925,746.361988894103
0,0,0,675,0
0,0,0,675,0
1,283.336301811055,33.3363018110549,925,283.336301811055
0,0,0,675,0
3,862.093681364609,612.093681364609,925,862.093681364609
2,577.164080787298,327.164080787298,925,577.164080787298
1,856.768246523434,606.768246523434,925,856.768246523434
0,0,0,675,0
1,124.454636085522,0,799.454636085522,124.454636085522
1,201.818520976761,0,876.818520976761,201.818520976761
1,787.640226100098,537.640226100098,925,787.640226100098
0,0,0,675,0
0,0,0,675,0
1,505.099925430794,255.099925430794,925,505.099925430794
0,0,0,675,0
1,228.955327334073,0,903.955327334073,228.955327334073
0,0,0,675,0
1,526.010815557646,276.010815557646,925,526.010815557646
1,664.961449731745,414.961449731745,925,664.961449731745
1,265.570202121248,15.5702021212476,925,265.570202121248
0,0,0,675,0
2,1146.96939566032,896.969395660319,925,1146.96939566032
0,0,0,675,0
0,0,0,675,0
1,122.54183396429,0,797.541833964289,122.54183396429
1,211.769432885961,0,886.769432885961,211.769432885961
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,701.21986447482,451.21986447482,925,701.21986447482
1,233.699374461186,0,908.699374461186,233.699374461186
0,0,0,675,0
1,349.058447487039,99.0584474870393,925,349.058447487039
0,0,0,675,0
1,207.882354905271,0,882.882354905271,207.882354905271
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,375.253333075713,125.253333075713,925,375.253333075713
1,497.573134442793,247.573134442793,925,497.573134442793
1,225.915086382198,0,900.915086382198,225.915086382198
1,232.852847877478,0,907.852847877478,232.852847877478
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,473.896256119512,223.896256119512,925,473.896256119512
2,866.471556915583,616.471556915583,925,866.471556915583
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,524.691307554375,274.691307554375,925,524.691307554375
0,0,0,675,0
1,486.024935978952,236.024935978952,925,486.024935978952
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,183.730265478774,0,858.730265478774,183.730265478774
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,167.142729867295,0,842.142729867295,167.142729867295
1,326.239216437153,76.2392164371525,925,326.239216437153
2,380.776661040841,130.776661040841,925,380.776661040841
2,1455.77484834698,1205.77484834698,925,1455.77484834698
1,1255.45207773845,1005.45207773845,925,1255.45207773845
2,745.995980772728,495.995980772728,925,745.995980772728
0,0,0,675,0
1,300.704090491744,50.7040904917438,925,300.704090491744
0,0,0,675,0
0,0,0,675,0
1,324.747868250837,74.7478682508366,925,324.747868250837
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,100.484122764845,0,775.484122764845,100.484122764845
1,281.707346239355,31.7073462393553,925,281.707346239355
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,610.868809876925,360.868809876925,925,610.868809876925
1,266.167855696229,16.1678556962292,925,266.167855696229
1,153.395764507386,0,828.395764507386,153.395764507386
1,194.00461792933,0,869.00461792933,194.00461792933
3,782.938172418935,532.938172418935,925,782.938172418935
0,0,0,675,0
0,0,0,675,0
1,484.670019959641,234.670019959641,925,484.670019959641
0,0,0,675,0
1,458.609108409153,208.609108409153,925,458.609108409153
1,707.501296805479,457.501296805479,925,707.501296805479
1,472.239621472051,222.239621472051,925,472.239621472051
2,721.921592515156,471.921592515156,925,721.921592515156
2,354.468836547702,104.468836547702,925,354.468836547702
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,299.108962875502,49.1089628755016,925,299.108962875502
1,240.770205143865,0,915.770205143865,240.770205143865
1,568.140291515354,318.140291515354,925,568.140291515354
2,417.75825786228,167.75825786228,925,417.75825786228
0,0,0,675,0
1,2160.19932285026,1910.19932285026,925,2160.19932285026
1,159.69737577525,0,834.69737577525,159.69737577525
0,0,0,675,0
3,1813.9172268449,1563.9172268449,925,1813.9172268449
1,661.153160278325,411.153160278325,925,661.153160278325
2,614.464576238109,364.464576238109,925,614.464576238109
0,0,0,675,0
3,799.311927877813,549.311927877813,925,799.311927877813
1,291.934120514319,41.9341205143189,925,291.934120514319
0,0,0,675,0
1,2446.51469848659,2196.51469848659,925,2446.51469848659
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,373.395900767127,123.395900767127,925,373.395900767127
1,994.459038774673,744.459038774673,925,994.459038774673
0,0,0,675,0
2,318.120181120231,68.1201811202308,925,318.120181120231
2,520.981584861696,270.981584861696,925,520.981584861696
1,679.505183911949,429.505183911949,925,679.505183911949
1,211.816891142757,0,886.816891142757,211.816891142757
0,0,0,675,0
1,1580.83199683158,1330.83199683158,925,1580.83199683158
1,422.03417474001,172.03417474001,925,422.03417474001
4,2620.56678527622,2370.56678527622,925,2620.56678527622
0,0,0,675,0
1,146.021622890617,0,821.021622890617,146.021622890617
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,202.034739540113,0,877.034739540113,202.034739540113
1,312.418639107256,62.418639107256,925,312.418639107256
1,673.444241108219,423.444241108219,925,673.444241108219
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,297.271442411552,47.2714424115519,925,297.271442411552
1,518.298065433455,268.298065433455,925,518.298065433455
1,47.4179768424712,0,722.417976842471,47.4179768424712
1,537.708379875967,287.708379875967,925,537.708379875967
0,0,0,675,0
1,1004.22626679562,754.226266795617,925,1004.22626679562
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,492.715293253376,242.715293253376,925,492.715293253376
0,0,0,675,0
1,93.5753228068025,0,768.575322806803,93.5753228068025
0,0,0,675,0
0,0,0,675,0
2,605.296970958399,355.296970958399,925,605.296970958399
0,0,0,675,0
1,263.331558366992,13.3315583669921,925,263.331558366992
1,184.321321386957,0,859.321321386957,184.321321386957
3,627.320035964713,377.320035964713,925,627.320035964713
0,0,0,675,0
1,349.148758198256,99.1487581982556,925,349.148758198256
2,1267.22374788432,1017.22374788432,925,1267.22374788432
0,0,0,675,0
1,932.969612174863,682.969612174863,925,932.969612174863
1,324.365779282802,74.3657792828016,925,324.365779282802
2,498.944905126541,248.944905126541,925,498.944905126541
1,445.855490818266,195.855490818266,925,445.855490818266
2,1276.53176224887,1026.53176224887,925,1276.53176224887
0,0,0,675,0
1,185.582943972562,0,860.582943972562,185.582943972562
1,489.014088130811,239.014088130811,925,489.014088130811
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,352.891521923926,102.891521923926,925,352.891521923926
0,0,0,675,0
1,158.875650974791,0,833.875650974791,158.875650974791
0,0,0,675,0
1,777.468362976301,527.468362976301,925,777.468362976301
1,395.401124773667,145.401124773667,925,395.401124773667
0,0,0,675,0
0,0,0,675,0
2,625.744592379117,375.744592379117,925,625.744592379117
2,1123.20742072085,873.20742072085,925,1123.20742072085
1,530.920720561477,280.920720561477,925,530.920720561477
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,2263.09604822732,2013.09604822732,925,2263.09604822732
0,0,0,675,0
2,379.54361177473,129.54361177473,925,379.54361177473
2,687.599550313897,437.599550313897,925,687.599550313897
0,0,0,675,0
1,244.455899302381,0,919.455899302381,244.455899302381
1,381.373728244734,131.373728244734,925,381.373728244734
1,610.55772505975,360.55772505975,925,610.55772505975
0,0,0,675,0
0,0,0,675,0
2,391.403831197458,141.403831197458,925,391.403831197458
0,0,0,675,0
1,264.452394148839,14.4523941488389,925,264.452394148839
4,1890.26032695931,1640.26032695931,925,1890.26032695931
4,3063.42091404618,2813.42091404618,925,3063.42091404618
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,240.839609209341,0,915.839609209341,240.839609209341
1,274.626699234367,24.6266992343673,925,274.626699234367
1,422.468460450109,172.468460450109,925,422.468460450109
0,0,0,675,0
0,0,0,675,0
3,1738.15947780208,1488.15947780208,925,1738.15947780208
1,493.27473850246,243.27473850246,925,493.27473850246
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,828.966763940687,578.966763940687,925,828.966763940687
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,466.353534453077,216.353534453077,925,466.353534453077
1,380.331341513203,130.331341513203,925,380.331341513203
0,0,0,675,0
1,1380.22545289071,1130.22545289071,925,1380.22545289071
0,0,0,675,0
2,651.001907475041,401.001907475041,925,651.001907475041
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,483.847873955659,233.847873955659,925,483.847873955659
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,130.925892921049,0,805.925892921049,130.925892921049
1,2496.46323665188,2246.46323665188,925,2496.46323665188
1,256.67896358949,6.67896358949019,925,256.67896358949
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,237.581488168023,0,912.581488168023,237.581488168023
2,351.356379157809,101.356379157809,925,351.356379157809
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,210.701063360046,0,885.701063360046,210.701063360046
1,306.114827116081,56.1148271160811,925,306.114827116081
1,1011.54125790268,761.54125790268,925,1011.54125790268
0,0,0,675,0
1,81.5909747499412,0,756.590974749941,81.5909747499412
1,463.379513385438,213.379513385438,925,463.379513385438
1,455.166854429382,205.166854429382,925,455.166854429382
1,183.302974876148,0,858.302974876148,183.302974876148
1,243.561056520057,0,918.561056520057,243.561056520057
3,1086.62638318602,836.626383186024,925,1086.62638318602
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,215.705194725023,0,890.705194725023,215.705194725023
2,768.360616566624,518.360616566624,925,768.360616566624
0,0,0,675,0
1,207.729869790064,0,882.729869790064,207.729869790064
2,1008.95221265457,758.952212654572,925,1008.95221265457
2,1300.72279876807,1050.72279876807,925,1300.72279876807
1,233.082747675759,0,908.082747675759,233.082747675759
0,0,0,675,0
3,537.828288384857,287.828288384857,925,537.828288384857
4,1088.19280233526,838.192802335256,925,1088.19280233526
1,330.577115203727,80.5771152037272,925,330.577115203727
2,2048.31750384775,1798.31750384775,925,2048.31750384775
0,0,0,675,0
0,0,0,675,0
1,261.979094684426,11.9790946844263,925,261.979094684426
2,791.102946240275,541.102946240275,925,791.102946240275
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,1416.18642276759,1166.18642276759,925,1416.18642276759
0,0,0,675,0
0,0,0,675,0
1,1102.54785483231,852.547854832314,925,1102.54785483231
1,302.459171989642,52.4591719896421,925,302.459171989642
1,89.3920098527897,0,764.39200985279,89.3920098527897
0,0,0,675,0
3,1325.61510206591,1075.61510206591,925,1325.61510206591
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,703.136811857227,453.136811857227,925,703.136811857227
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,778.552237892207,528.552237892207,925,778.552237892207
1,648.995854789479,398.995854789479,925,648.995854789479
0,0,0,675,0
0,0,0,675,0
2,1620.54032513594,1370.54032513594,925,1620.54032513594
1,678.928858673295,428.928858673295,925,678.928858673295
